stableKey,id,name,variant,type,group,realm,realmName,family,form,discipline,detailTier,relicforgeWeight,arcaneAlloyWeight,materialZoneTarget,masterSize,gameplaySize,sourceFile,finalFile,previewFile,promptRecipe,status
aetherfall:54:radiant,54,Wyrmmarshal,radiant,dragon,pilot,,,,3,magitech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-054-wyrmmarshal-radiant-source.png,sprites/final/af-054-wyrmmarshal-radiant.png,sprites/previews/af-054-wyrmmarshal-radiant-preview.png,pilot:pilotIII,planned
aetherfall:55:radiant,55,Shadowmancer,radiant,dark,pilot,,,,1,magic,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-055-shadowmancer-radiant-source.png,sprites/final/af-055-shadowmancer-radiant.png,sprites/previews/af-055-shadowmancer-radiant-preview.png,pilot:pilotI,planned
aetherfall:56:radiant,56,Nightblade,radiant,dark,pilot,,,,2,magic,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-056-nightblade-radiant-source.png,sprites/final/af-056-nightblade-radiant.png,sprites/previews/af-056-nightblade-radiant-preview.png,pilot:pilotII,planned
aetherfall:57:radiant,57,Voiddancer,radiant,dark,pilot,,,,3,magic,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-057-voiddancer-radiant-source.png,sprites/final/af-057-voiddancer-radiant.png,sprites/previews/af-057-voiddancer-radiant-preview.png,pilot:pilotIII,planned
aetherfall:58:radiant,58,Engineer,radiant,steel,pilot,,,,1,tech,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-058-engineer-radiant-source.png,sprites/final/af-058-engineer-radiant.png,sprites/previews/af-058-engineer-radiant-preview.png,pilot:pilotI,planned
aetherfall:59:radiant,59,Armorwright,radiant,steel,pilot,,,,2,tech,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-059-armorwright-radiant-source.png,sprites/final/af-059-armorwright-radiant.png,sprites/previews/af-059-armorwright-radiant-preview.png,pilot:pilotII,planned
aetherfall:60:radiant,60,Bastionsmith,radiant,steel,pilot,,,,3,tech,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-060-bastionsmith-radiant-source.png,sprites/final/af-060-bastionsmith-radiant.png,sprites/previews/af-060-bastionsmith-radiant-preview.png,pilot:pilotIII,planned
aetherfall:61:radiant,61,Feywarden,radiant,fairy,pilot,,,,1,magic,pilotI,0.88,0.12,4-5,1024,128,sprites/source/af-061-feywarden-radiant-source.png,sprites/final/af-061-feywarden-radiant.png,sprites/previews/af-061-feywarden-radiant-preview.png,pilot:pilotI,planned
aetherfall:62:radiant,62,Feyknight,radiant,fairy,pilot,,,,2,magic,pilotII,0.76,0.24,5-6,1024,128,sprites/source/af-062-feyknight-radiant-source.png,sprites/final/af-062-feyknight-radiant.png,sprites/previews/af-062-feyknight-radiant-preview.png,pilot:pilotII,planned
aetherfall:63:radiant,63,Courtsovereign,radiant,fairy,pilot,,,,3,magic,pilotIII,0.6,0.4,6-8,1536,128,sprites/source/af-063-courtsovereign-radiant-source.png,sprites/final/af-063-courtsovereign-radiant.png,sprites/previews/af-063-courtsovereign-radiant-preview.png,pilot:pilotIII,planned
aetherfall:101:radiant,101,Thistling,radiant,grass,creature,1,GREENSPELL MARCHES,1,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-101-thistling-radiant-source.png,sprites/final/af-101-thistling-radiant.png,sprites/previews/af-101-thistling-radiant-preview.png,creature:common,planned
aetherfall:102:radiant,102,Briarkin,radiant,grass,creature,1,GREENSPELL MARCHES,1,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-102-briarkin-radiant-source.png,sprites/final/af-102-briarkin-radiant.png,sprites/previews/af-102-briarkin-radiant-preview.png,creature:evolved,planned
aetherfall:103:radiant,103,Thornwarden,radiant,grass,creature,1,GREENSPELL MARCHES,1,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-103-thornwarden-radiant-source.png,sprites/final/af-103-thornwarden-radiant.png,sprites/previews/af-103-thornwarden-radiant-preview.png,creature:elite,planned
aetherfall:104:radiant,104,Pipkin,radiant,fairy,creature,1,GREENSPELL MARCHES,2,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-104-pipkin-radiant-source.png,sprites/final/af-104-pipkin-radiant.png,sprites/previews/af-104-pipkin-radiant-preview.png,creature:common,planned
aetherfall:105:radiant,105,Glimmerkin,radiant,fairy,creature,1,GREENSPELL MARCHES,2,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-105-glimmerkin-radiant-source.png,sprites/final/af-105-glimmerkin-radiant.png,sprites/previews/af-105-glimmerkin-radiant-preview.png,creature:evolved,planned
aetherfall:106:radiant,106,Courtglimmer,radiant,fairy,creature,1,GREENSPELL MARCHES,2,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-106-courtglimmer-radiant-source.png,sprites/final/af-106-courtglimmer-radiant.png,sprites/previews/af-106-courtglimmer-radiant-preview.png,creature:elite,planned
aetherfall:107:radiant,107,Flittern,radiant,flying,creature,1,GREENSPELL MARCHES,3,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-107-flittern-radiant-source.png,sprites/final/af-107-flittern-radiant.png,sprites/previews/af-107-flittern-radiant-preview.png,creature:common,planned
aetherfall:108:radiant,108,Galefinch,radiant,flying,creature,1,GREENSPELL MARCHES,3,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-108-galefinch-radiant-source.png,sprites/final/af-108-galefinch-radiant.png,sprites/previews/af-108-galefinch-radiant-preview.png,creature:evolved,planned
aetherfall:109:radiant,109,Stormplume,radiant,flying,creature,1,GREENSPELL MARCHES,3,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-109-stormplume-radiant-source.png,sprites/final/af-109-stormplume-radiant.png,sprites/previews/af-109-stormplume-radiant-preview.png,creature:elite,planned
aetherfall:110:radiant,110,Meadowkit,radiant,normal,creature,1,GREENSPELL MARCHES,4,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-110-meadowkit-radiant-source.png,sprites/final/af-110-meadowkit-radiant.png,sprites/previews/af-110-meadowkit-radiant-preview.png,creature:common,planned
aetherfall:111:radiant,111,Prancelet,radiant,normal,creature,1,GREENSPELL MARCHES,4,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-111-prancelet-radiant-source.png,sprites/final/af-111-prancelet-radiant.png,sprites/previews/af-111-prancelet-radiant-preview.png,creature:evolved,planned
aetherfall:112:radiant,112,Soverelk,radiant,normal,creature,1,GREENSPELL MARCHES,4,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-112-soverelk-radiant-source.png,sprites/final/af-112-soverelk-radiant.png,sprites/previews/af-112-soverelk-radiant-preview.png,creature:elite,planned
aetherfall:113:radiant,113,Mothling,radiant,bug,creature,1,GREENSPELL MARCHES,5,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-113-mothling-radiant-source.png,sprites/final/af-113-mothling-radiant.png,sprites/previews/af-113-mothling-radiant-preview.png,creature:common,planned
aetherfall:114:radiant,114,Duskwing,radiant,bug,creature,1,GREENSPELL MARCHES,5,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-114-duskwing-radiant-source.png,sprites/final/af-114-duskwing-radiant.png,sprites/previews/af-114-duskwing-radiant-preview.png,creature:evolved,planned
aetherfall:115:radiant,115,Spellmoth,radiant,bug,creature,1,GREENSPELL MARCHES,5,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-115-spellmoth-radiant-source.png,sprites/final/af-115-spellmoth-radiant.png,sprites/previews/af-115-spellmoth-radiant-preview.png,creature:elite,planned
aetherfall:116:radiant,116,Rillet,radiant,water,creature,1,GREENSPELL MARCHES,6,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-116-rillet-radiant-source.png,sprites/final/af-116-rillet-radiant.png,sprites/previews/af-116-rillet-radiant-preview.png,creature:common,planned
aetherfall:117:radiant,117,Brooksprite,radiant,water,creature,1,GREENSPELL MARCHES,6,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-117-brooksprite-radiant-source.png,sprites/final/af-117-brooksprite-radiant.png,sprites/previews/af-117-brooksprite-radiant-preview.png,creature:evolved,planned
aetherfall:118:radiant,118,Riverlord,radiant,water,creature,1,GREENSPELL MARCHES,6,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-118-riverlord-radiant-source.png,sprites/final/af-118-riverlord-radiant.png,sprites/previews/af-118-riverlord-radiant-preview.png,creature:elite,planned
aetherfall:190:radiant,190,The Frost Herald,radiant,ice,sentinel,1,GREENSPELL MARCHES,,1,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-190-the-frost-herald-radiant-source.png,sprites/final/af-190-the-frost-herald-radiant.png,sprites/previews/af-190-the-frost-herald-radiant-preview.png,sentinel:sentinel,planned
aetherfall:191:radiant,191,The Storm Herald,radiant,electric,sentinel,1,GREENSPELL MARCHES,,2,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-191-the-storm-herald-radiant-source.png,sprites/final/af-191-the-storm-herald-radiant.png,sprites/previews/af-191-the-storm-herald-radiant-preview.png,sentinel:sentinel,planned
aetherfall:192:radiant,192,The Ember Herald,radiant,fire,sentinel,1,GREENSPELL MARCHES,,3,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-192-the-ember-herald-radiant-source.png,sprites/final/af-192-the-ember-herald-radiant.png,sprites/previews/af-192-the-ember-herald-radiant-preview.png,sentinel:sentinel,planned
aetherfall:180:radiant,180,"Velmora, the First Oracle",radiant,psychic,legendary,1,GREENSPELL MARCHES,,,,legendary,0.25,0.75,8-12,2048,192,sprites/source/af-180-velmora-the-first-oracle-radiant-source.png,sprites/final/af-180-velmora-the-first-oracle-radiant.png,sprites/previews/af-180-velmora-the-first-oracle-radiant-preview.png,legendary:legendary,planned
aetherfall:181:radiant,181,"Lumine, the First Dream",radiant,psychic,mythic,1,GREENSPELL MARCHES,,,,mythic,0.2,0.8,9-13,2048,192,sprites/source/af-181-lumine-the-first-dream-radiant-source.png,sprites/final/af-181-lumine-the-first-dream-radiant.png,sprites/previews/af-181-lumine-the-first-dream-radiant-preview.png,mythic:mythic,planned
aetherfall:201:radiant,201,Zephyrkin,radiant,flying,creature,2,BELLTOWER REACHES,1,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-201-zephyrkin-radiant-source.png,sprites/final/af-201-zephyrkin-radiant.png,sprites/previews/af-201-zephyrkin-radiant-preview.png,creature:common,planned
aetherfall:202:radiant,202,Galemonk,radiant,flying,creature,2,BELLTOWER REACHES,1,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-202-galemonk-radiant-source.png,sprites/final/af-202-galemonk-radiant.png,sprites/previews/af-202-galemonk-radiant-preview.png,creature:evolved,planned
aetherfall:203:radiant,203,Windabbot,radiant,flying,creature,2,BELLTOWER REACHES,1,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-203-windabbot-radiant-source.png,sprites/final/af-203-windabbot-radiant.png,sprites/previews/af-203-windabbot-radiant-preview.png,creature:elite,planned
aetherfall:204:radiant,204,Fistling,radiant,fighting,creature,2,BELLTOWER REACHES,2,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-204-fistling-radiant-source.png,sprites/final/af-204-fistling-radiant.png,sprites/previews/af-204-fistling-radiant-preview.png,creature:common,planned
aetherfall:205:radiant,205,Ironpalm,radiant,fighting,creature,2,BELLTOWER REACHES,2,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-205-ironpalm-radiant-source.png,sprites/final/af-205-ironpalm-radiant.png,sprites/previews/af-205-ironpalm-radiant-preview.png,creature:evolved,planned
aetherfall:206:radiant,206,Skyfist Sage,radiant,fighting,creature,2,BELLTOWER REACHES,2,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-206-skyfist-sage-radiant-source.png,sprites/final/af-206-skyfist-sage-radiant.png,sprites/previews/af-206-skyfist-sage-radiant-preview.png,creature:elite,planned
aetherfall:207:radiant,207,Chimeling,radiant,psychic,creature,2,BELLTOWER REACHES,3,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-207-chimeling-radiant-source.png,sprites/final/af-207-chimeling-radiant.png,sprites/previews/af-207-chimeling-radiant-preview.png,creature:common,planned
aetherfall:208:radiant,208,Bellsage,radiant,psychic,creature,2,BELLTOWER REACHES,3,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-208-bellsage-radiant-source.png,sprites/final/af-208-bellsage-radiant.png,sprites/previews/af-208-bellsage-radiant-preview.png,creature:evolved,planned
aetherfall:209:radiant,209,Resonarch,radiant,psychic,creature,2,BELLTOWER REACHES,3,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-209-resonarch-radiant-source.png,sprites/final/af-209-resonarch-radiant.png,sprites/previews/af-209-resonarch-radiant-preview.png,creature:elite,planned
aetherfall:210:radiant,210,Vesperling,radiant,ghost,creature,2,BELLTOWER REACHES,4,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-210-vesperling-radiant-source.png,sprites/final/af-210-vesperling-radiant.png,sprites/previews/af-210-vesperling-radiant-preview.png,creature:common,planned
aetherfall:211:radiant,211,Tollgeist,radiant,ghost,creature,2,BELLTOWER REACHES,4,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-211-tollgeist-radiant-source.png,sprites/final/af-211-tollgeist-radiant.png,sprites/previews/af-211-tollgeist-radiant-preview.png,creature:evolved,planned
aetherfall:212:radiant,212,Knellwraith,radiant,ghost,creature,2,BELLTOWER REACHES,4,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-212-knellwraith-radiant-source.png,sprites/final/af-212-knellwraith-radiant.png,sprites/previews/af-212-knellwraith-radiant-preview.png,creature:elite,planned
aetherfall:213:radiant,213,Sprigling,radiant,grass,creature,2,BELLTOWER REACHES,5,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-213-sprigling-radiant-source.png,sprites/final/af-213-sprigling-radiant.png,sprites/previews/af-213-sprigling-radiant-preview.png,creature:common,planned
aetherfall:214:radiant,214,Teawarden,radiant,grass,creature,2,BELLTOWER REACHES,5,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-214-teawarden-radiant-source.png,sprites/final/af-214-teawarden-radiant.png,sprites/previews/af-214-teawarden-radiant-preview.png,creature:evolved,planned
aetherfall:215:radiant,215,Groveabbot,radiant,grass,creature,2,BELLTOWER REACHES,5,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-215-groveabbot-radiant-source.png,sprites/final/af-215-groveabbot-radiant.png,sprites/previews/af-215-groveabbot-radiant-preview.png,creature:elite,planned
aetherfall:216:radiant,216,Bellkit,radiant,normal,creature,2,BELLTOWER REACHES,6,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-216-bellkit-radiant-source.png,sprites/final/af-216-bellkit-radiant.png,sprites/previews/af-216-bellkit-radiant-preview.png,creature:common,planned
aetherfall:217:radiant,217,Chantling,radiant,normal,creature,2,BELLTOWER REACHES,6,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-217-chantling-radiant-source.png,sprites/final/af-217-chantling-radiant.png,sprites/previews/af-217-chantling-radiant-preview.png,creature:evolved,planned
aetherfall:218:radiant,218,Hymnkeeper,radiant,normal,creature,2,BELLTOWER REACHES,6,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-218-hymnkeeper-radiant-source.png,sprites/final/af-218-hymnkeeper-radiant.png,sprites/previews/af-218-hymnkeeper-radiant-preview.png,creature:elite,planned
aetherfall:290:radiant,290,The Storm Vow,radiant,electric,sentinel,2,BELLTOWER REACHES,,1,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-290-the-storm-vow-radiant-source.png,sprites/final/af-290-the-storm-vow-radiant.png,sprites/previews/af-290-the-storm-vow-radiant-preview.png,sentinel:sentinel,planned
aetherfall:291:radiant,291,The Ember Vow,radiant,fire,sentinel,2,BELLTOWER REACHES,,2,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-291-the-ember-vow-radiant-source.png,sprites/final/af-291-the-ember-vow-radiant.png,sprites/previews/af-291-the-ember-vow-radiant-preview.png,sentinel:sentinel,planned
aetherfall:292:radiant,292,The Tide Vow,radiant,water,sentinel,2,BELLTOWER REACHES,,3,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-292-the-tide-vow-radiant-source.png,sprites/final/af-292-the-tide-vow-radiant.png,sprites/previews/af-292-the-tide-vow-radiant-preview.png,sentinel:sentinel,planned
aetherfall:280:radiant,280,"Zephyrion, Warden of Gales",radiant,psychic,legendary,2,BELLTOWER REACHES,,,,legendary,0.25,0.75,8-12,2048,192,sprites/source/af-280-zephyrion-warden-of-gales-radiant-source.png,sprites/final/af-280-zephyrion-warden-of-gales-radiant.png,sprites/previews/af-280-zephyrion-warden-of-gales-radiant-preview.png,legendary:legendary,planned
aetherfall:281:radiant,281,"Verdandi, the Hourseed",radiant,grass,mythic,2,BELLTOWER REACHES,,,,mythic,0.2,0.8,9-13,2048,192,sprites/source/af-281-verdandi-the-hourseed-radiant-source.png,sprites/final/af-281-verdandi-the-hourseed-radiant.png,sprites/previews/af-281-verdandi-the-hourseed-radiant-preview.png,mythic:mythic,planned
aetherfall:301:radiant,301,Saltling,radiant,water,creature,3,DROWNED EXPANSE,1,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-301-saltling-radiant-source.png,sprites/final/af-301-saltling-radiant.png,sprites/previews/af-301-saltling-radiant-preview.png,creature:common,planned
aetherfall:302:radiant,302,Brinekin,radiant,water,creature,3,DROWNED EXPANSE,1,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-302-brinekin-radiant-source.png,sprites/final/af-302-brinekin-radiant.png,sprites/previews/af-302-brinekin-radiant-preview.png,creature:evolved,planned
aetherfall:303:radiant,303,Tidemarshal,radiant,water,creature,3,DROWNED EXPANSE,1,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-303-tidemarshal-radiant-source.png,sprites/final/af-303-tidemarshal-radiant.png,sprites/previews/af-303-tidemarshal-radiant-preview.png,creature:elite,planned
aetherfall:304:radiant,304,Floeling,radiant,ice,creature,3,DROWNED EXPANSE,2,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-304-floeling-radiant-source.png,sprites/final/af-304-floeling-radiant.png,sprites/previews/af-304-floeling-radiant-preview.png,creature:common,planned
aetherfall:305:radiant,305,Glacikin,radiant,ice,creature,3,DROWNED EXPANSE,2,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-305-glacikin-radiant-source.png,sprites/final/af-305-glacikin-radiant.png,sprites/previews/af-305-glacikin-radiant-preview.png,creature:evolved,planned
aetherfall:306:radiant,306,Bergsovereign,radiant,ice,creature,3,DROWNED EXPANSE,2,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-306-bergsovereign-radiant-source.png,sprites/final/af-306-bergsovereign-radiant.png,sprites/previews/af-306-bergsovereign-radiant-preview.png,creature:elite,planned
aetherfall:307:radiant,307,Dredgling,radiant,dark,creature,3,DROWNED EXPANSE,3,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-307-dredgling-radiant-source.png,sprites/final/af-307-dredgling-radiant.png,sprites/previews/af-307-dredgling-radiant-preview.png,creature:common,planned
aetherfall:308:radiant,308,Gloomeel,radiant,dark,creature,3,DROWNED EXPANSE,3,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-308-gloomeel-radiant-source.png,sprites/final/af-308-gloomeel-radiant.png,sprites/previews/af-308-gloomeel-radiant-preview.png,creature:evolved,planned
aetherfall:309:radiant,309,Abysswarden,radiant,dark,creature,3,DROWNED EXPANSE,3,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-309-abysswarden-radiant-source.png,sprites/final/af-309-abysswarden-radiant.png,sprites/previews/af-309-abysswarden-radiant-preview.png,creature:elite,planned
aetherfall:310:radiant,310,Driftgeist,radiant,ghost,creature,3,DROWNED EXPANSE,4,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-310-driftgeist-radiant-source.png,sprites/final/af-310-driftgeist-radiant.png,sprites/previews/af-310-driftgeist-radiant-preview.png,creature:common,planned
aetherfall:311:radiant,311,Wreckwraith,radiant,ghost,creature,3,DROWNED EXPANSE,4,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-311-wreckwraith-radiant-source.png,sprites/final/af-311-wreckwraith-radiant.png,sprites/previews/af-311-wreckwraith-radiant-preview.png,creature:evolved,planned
aetherfall:312:radiant,312,Drowned King,radiant,ghost,creature,3,DROWNED EXPANSE,4,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-312-drowned-king-radiant-source.png,sprites/final/af-312-drowned-king-radiant.png,sprites/previews/af-312-drowned-king-radiant-preview.png,creature:elite,planned
aetherfall:313:radiant,313,Finwyrm,radiant,dragon,creature,3,DROWNED EXPANSE,5,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-313-finwyrm-radiant-source.png,sprites/final/af-313-finwyrm-radiant.png,sprites/previews/af-313-finwyrm-radiant-preview.png,creature:common,planned
aetherfall:314:radiant,314,Seawyrm,radiant,dragon,creature,3,DROWNED EXPANSE,5,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-314-seawyrm-radiant-source.png,sprites/final/af-314-seawyrm-radiant.png,sprites/previews/af-314-seawyrm-radiant-preview.png,creature:evolved,planned
aetherfall:315:radiant,315,Maelstrom Wyrm,radiant,dragon,creature,3,DROWNED EXPANSE,5,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-315-maelstrom-wyrm-radiant-source.png,sprites/final/af-315-maelstrom-wyrm-radiant.png,sprites/previews/af-315-maelstrom-wyrm-radiant-preview.png,creature:elite,planned
aetherfall:316:radiant,316,Kelpling,radiant,grass,creature,3,DROWNED EXPANSE,6,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-316-kelpling-radiant-source.png,sprites/final/af-316-kelpling-radiant.png,sprites/previews/af-316-kelpling-radiant-preview.png,creature:common,planned
aetherfall:317:radiant,317,Wrackweed,radiant,grass,creature,3,DROWNED EXPANSE,6,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-317-wrackweed-radiant-source.png,sprites/final/af-317-wrackweed-radiant.png,sprites/previews/af-317-wrackweed-radiant-preview.png,creature:evolved,planned
aetherfall:318:radiant,318,Sargasso Shade,radiant,grass,creature,3,DROWNED EXPANSE,6,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-318-sargasso-shade-radiant-source.png,sprites/final/af-318-sargasso-shade-radiant.png,sprites/previews/af-318-sargasso-shade-radiant-preview.png,creature:elite,planned
aetherfall:390:radiant,390,The Tide Colossus,radiant,rock,sentinel,3,DROWNED EXPANSE,,1,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-390-the-tide-colossus-radiant-source.png,sprites/final/af-390-the-tide-colossus-radiant.png,sprites/previews/af-390-the-tide-colossus-radiant-preview.png,sentinel:sentinel,planned
aetherfall:391:radiant,391,The Frost Colossus,radiant,ice,sentinel,3,DROWNED EXPANSE,,2,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-391-the-frost-colossus-radiant-source.png,sprites/final/af-391-the-frost-colossus-radiant.png,sprites/previews/af-391-the-frost-colossus-radiant-preview.png,sentinel:sentinel,planned
aetherfall:392:radiant,392,The Hull Colossus,radiant,steel,sentinel,3,DROWNED EXPANSE,,3,,sentinel,0.55,0.45,6-8,1536,192,sprites/source/af-392-the-hull-colossus-radiant-source.png,sprites/final/af-392-the-hull-colossus-radiant.png,sprites/previews/af-392-the-hull-colossus-radiant-preview.png,sentinel:sentinel,planned
aetherfall:380:radiant,380,"Thalassar, the Deep Current",radiant,dragon,legendary,3,DROWNED EXPANSE,,,,legendary,0.25,0.75,8-12,2048,192,sprites/source/af-380-thalassar-the-deep-current-radiant-source.png,sprites/final/af-380-thalassar-the-deep-current-radiant.png,sprites/previews/af-380-thalassar-the-deep-current-radiant-preview.png,legendary:legendary,planned
aetherfall:381:radiant,381,"Mirajin, the Wishing Star",radiant,psychic,mythic,3,DROWNED EXPANSE,,,,mythic,0.2,0.8,9-13,2048,192,sprites/source/af-381-mirajin-the-wishing-star-radiant-source.png,sprites/final/af-381-mirajin-the-wishing-star-radiant.png,sprites/previews/af-381-mirajin-the-wishing-star-radiant-preview.png,mythic:mythic,planned
aetherfall:401:radiant,401,Cogling,radiant,steel,creature,4,FOUNDRY PEAKS,1,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-401-cogling-radiant-source.png,sprites/final/af-401-cogling-radiant.png,sprites/previews/af-401-cogling-radiant-preview.png,creature:common,planned
aetherfall:402:radiant,402,Gearwright,radiant,steel,creature,4,FOUNDRY PEAKS,1,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-402-gearwright-radiant-source.png,sprites/final/af-402-gearwright-radiant.png,sprites/previews/af-402-gearwright-radiant-preview.png,creature:evolved,planned
aetherfall:403:radiant,403,Foundry Warden,radiant,steel,creature,4,FOUNDRY PEAKS,1,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-403-foundry-warden-radiant-source.png,sprites/final/af-403-foundry-warden-radiant.png,sprites/previews/af-403-foundry-warden-radiant-preview.png,creature:elite,planned
aetherfall:404:radiant,404,Slagling,radiant,rock,creature,4,FOUNDRY PEAKS,2,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-404-slagling-radiant-source.png,sprites/final/af-404-slagling-radiant.png,sprites/previews/af-404-slagling-radiant-preview.png,creature:common,planned
aetherfall:405:radiant,405,Cindergolem,radiant,rock,creature,4,FOUNDRY PEAKS,2,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-405-cindergolem-radiant-source.png,sprites/final/af-405-cindergolem-radiant.png,sprites/previews/af-405-cindergolem-radiant-preview.png,creature:evolved,planned
aetherfall:406:radiant,406,Basalt Engine,radiant,rock,creature,4,FOUNDRY PEAKS,2,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-406-basalt-engine-radiant-source.png,sprites/final/af-406-basalt-engine-radiant.png,sprites/previews/af-406-basalt-engine-radiant-preview.png,creature:elite,planned
aetherfall:407:radiant,407,Forgeling,radiant,fire,creature,4,FOUNDRY PEAKS,3,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-407-forgeling-radiant-source.png,sprites/final/af-407-forgeling-radiant.png,sprites/previews/af-407-forgeling-radiant-preview.png,creature:common,planned
aetherfall:408:radiant,408,Cruciburn,radiant,fire,creature,4,FOUNDRY PEAKS,3,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-408-cruciburn-radiant-source.png,sprites/final/af-408-cruciburn-radiant.png,sprites/previews/af-408-cruciburn-radiant-preview.png,creature:evolved,planned
aetherfall:409:radiant,409,Smeltlord,radiant,fire,creature,4,FOUNDRY PEAKS,3,3,,elite,0.68,0.32,5-7,1536,128,sprites/source/af-409-smeltlord-radiant-source.png,sprites/final/af-409-smeltlord-radiant.png,sprites/previews/af-409-smeltlord-radiant-preview.png,creature:elite,planned
aetherfall:410:radiant,410,Drillkin,radiant,ground,creature,4,FOUNDRY PEAKS,4,1,,common,0.9,0.1,3-4,1024,128,sprites/source/af-410-drillkin-radiant-source.png,sprites/final/af-410-drillkin-radiant.png,sprites/previews/af-410-drillkin-radiant-preview.png,creature:common,planned
aetherfall:411:radiant,411,Boreback,radiant,ground,creature,4,FOUNDRY PEAKS,4,2,,evolved,0.8,0.2,4-5,1024,128,sprites/source/af-411-boreback-radiant-source.png,sprites/final/af-411-boreback-radiant.png,sprites/previews/af-411-boreback-radiant-preview.png,creature:evolved,planned
